1778,10,-1.169
1778,11,-1.389
1778,12,-0.676
1779,1,-2.521
1779,2,1.118
1779,3,0.752
1779,4,1.600
1779,5,2.237
1779,6,-0.772
1779,7,-0.143
1779,8,-0.080
1779,9,0.563
1779,10,-0.035
1779,11,-0.279
1779,12,0.200
1780,1,-1.600
1780,2,-0.119
1780,3,1.361
1780,4,3.752
1780,5,4.223
1780,6,2.339
1780,7,1.941
1780,8,0.110
1780,9,-1.571
1780,10,-0.296
1780,11,0.175
1780,12,-0.872
1781,1,-0.233
1781,2,0.166
1781,3,0.307
1781,4,-0.032
1781,5,1.006
1781,6,-0.546
1781,7,0.826
1781,8,0.240
1781,9,-1.769
1781,10,-0.665
1781,11,1.387
1781,12,1.482
1782,1,-1.085
1782,2,-3.268
1782,3,-1.795
1782,4,-0.266
1782,5,-0.729
1782,6,1.962
1782,7,0.708
1782,8,1.442
1782,9,-0.105
1782,10,-0.623
1782,11,-1.571
1782,12,-2.357
1783,1,-2.423
1783,2,2.092
1783,3,-0.109
1783,4,0.746
1783,5,0.372
1783,6,0.771
1783,7,0.076
1783,8,0.276
1783,9,-1.789
1783,10,-1.367
1783,11,-2.105
1783,12,-0.142
1784,1,0.317
1784,2,-2.095
1784,3,-0.282
1784,4,-0.367
1784,5,0.816
1784,6,0.672
1784,7,1.293
1784,8,1.323
1784,9,-0.055
1784,10,-2.393
1784,11,-0.686
1784,12,-2.096
1785,1,-0.343
1785,2,-1.933
1785,3,-3.811
1785,4,-0.658
1785,5,0.215
1785,6,1.961
1785,7,0.554
1785,8,0.300
1785,9,-0.279
1785,10,-1.999
1785,11,-0.110
1785,12,-0.867
1786,1,-1.300
1786,2,0.252
1786,3,-0.105
1786,4,0.812
1786,5,1.004
1786,6,0.992
1786,7,0.868
1786,8,0.969
1786,9,0.799
1786,10,-2.057
1786,11,-0.959
1786,12,-2.575
1787,1,0.694
1787,2,1.375
1787,3,1.174
1787,4,-0.029
1787,5,-0.303
1787,6,0.417
1787,7,-1.362
1787,8,0.299
1787,9,-1.097
1787,10,-1.074
1787,11,-0.041
1787,12,-0.412
1788,1,-1.140
1788,2,1.844
1788,3,1.121
1788,4,1.127
1788,5,0.610
1788,6,1.297
1788,7,2.016
1788,8,0.648
1788,9,-0.251
1788,10,-0.098
1788,11,-0.530
1788,12,-1.263
1789,1,0.427
1789,2,0.677
1789,3,-1.221
1789,4,-0.755
1789,5,0.417
1789,6,-0.998
1789,7,-1.186
1789,8,-0.569
1789,9,-1.098
1789,10,-2.139
1789,11,-1.961
1789,12,-0.488
1790,1,-0.097
1790,2,0.467
1790,3,0.333
1790,4,-0.887
1790,5,-0.914
1790,6,0.914
1790,7,-0.242
1790,8,0.528
1790,9,-0.531
1790,10,0.076
1790,11,-0.216
1790,12,0.216
1791,1,0.642
1791,2,-0.490
1791,3,0.441
1791,4,1.452
1791,5,-1.002
1791,6,-0.545
1791,7,-0.513
1791,8,0.918
1791,9,0.813
1791,10,-0.688
1791,11,-0.287
1791,12,-0.412
1792,1,-0.271
1792,2,1.267
1792,3,0.409
1792,4,0.839
1792,5,0.288
1792,6,0.505
1792,7,-0.444
1792,8,-0.603
1792,9,-0.532
1792,10,-0.289
1792,11,-0.503
1792,12,-0.172
1793,1,-2.322
1793,2,1.119
1793,3,-0.197
1793,4,-0.599
1793,5,-0.012
1793,6,0.015
1793,7,1.393
1793,8,0.438
1793,9,-0.090
1793,10,-0.459
1793,11,0.561
1793,12,0.958
1794,1,-0.253
1794,2,1.397
1794,3,0.982
1794,4,1.212
1794,5,-0.301
1794,6,-1.633
1794,7,-1.008
1794,8,-0.713
1794,9,-1.356
1794,10,-0.042
1794,11,0.643
1794,12,-0.732
1795,1,-0.203
1795,2,0.841
1795,3,0.585
1795,4,0.388
1795,5,1.046
1795,6,-0.056
1795,7,-0.042
1795,8,0.407
1795,9,-0.035
1795,10,-0.541
1795,11,-0.862
1795,12,0.129
1796,1,-0.095
1796,2,-0.120
1796,3,-1.352
1796,4,0.405
1796,5,0.003
1796,6,0.893
1796,7,-0.286
1796,8,1.138
1796,9,0.474
1796,10,-0.285
1796,11,0.101
1796,12,-2.597
1797,1,1.061
1797,2,0.720
1797,3,-1.281
1797,4,-1.151
1797,5,-0.514
1797,6,-0.219
1797,7,0.071
1797,8,0.234
1797,9,-0.681
1797,10,-1.209
1797,11,-1.389
1797,12,0.183
1798,1,0.490
1798,2,-0.810
1798,3,0.441
1798,4,0.423
1798,5,0.125
1798,6,0.286
1798,7,0.492
1798,8,1.147
1798,9,-0.803
1798,10,-0.933
1798,11,0.221
1798,12,-0.250
1799,1,-0.569
1799,2,1.613
1799,3,-0.397
1799,4,-1.608
1799,5,-0.849
1799,6,-0.182
1799,7,0.211
1799,8,-0.418
1799,9,0.287
1799,10,-0.098
1799,11,-0.772
1799,12,-1.144
1800,1,1.147
1800,2,0.303
1800,3,-0.577
1800,4,0.581
1800,5,-0.059
1800,6,0.183
1800,7,1.524
1800,8,1.323
1800,9,-0.363
1800,10,0.588
1800,11,0.538
1800,12,0.063
1801,1,1.233
1801,2,0.505
1801,3,1.699
1801,4,-0.174
1801,5,0.204
1801,6,0.316
1801,7,-0.508
1801,8,-0.172
1801,9,-0.498
1801,10,-0.565
1801,11,-0.254
1801,12,0.872
1802,1,-0.621
1802,2,0.049
1802,3,0.469
1802,4,0.232
1802,5,-0.059
1802,6,1.960
1802,7,0.069
1802,8,1.542
1802,9,0.585
1802,10,0.320
1802,11,0.141
1802,12,-0.336
1803,1,-0.802
1803,2,-2.810
1803,3,-0.278
1803,4,1.091
1803,5,0.169
1803,6,1.136
1803,7,1.156
1803,8,1.866
1803,9,-0.034
1803,10,-0.442
1803,11,0.339
1803,12,0.060
1804,1,1.512
1804,2,-1.378
1804,3,-0.032
1804,4,1.399
1804,5,1.531
1804,6,2.409
1804,7,0.741
1804,8,0.475
1804,9,0.124
1804,10,-0.670
1804,11,1.179
1804,12,-0.500
1805,1,0.216
1805,2,0.011
1805,3,0.183
1805,4,-0.643
1805,5,-0.115
1805,6,0.301
1805,7,-0.514
1805,8,1.519
1805,9,0.548
1805,10,-1.309
1805,11,-0.833
1805,12,-1.134
1806,1,-0.255
1806,2,0.150
1806,3,0.102
1806,4,-1.449
1806,5,-0.151
1806,6,0.671
1806,7,0.977
1806,8,1.416
1806,9,-0.212
1806,10,-0.580
1806,11,0.438
1806,12,0.782
1807,1,-1.283
1807,2,0.091
1807,3,-1.871
1807,4,-0.515
1807,5,-0.497
1807,6,0.536
1807,7,0.172
1807,8,0.123
1807,9,0.098
1807,10,0.696
1807,11,-1.713
1807,12,-0.981
1808,1,-1.392
1808,2,-2.324
1808,3,-0.902
1808,4,-0.783
1808,5,0.845
1808,6,0.366
1808,7,1.894
1808,8,-0.287
1808,9,-1.647
1808,10,-3.356
1808,11,-1.299
1808,12,-2.345
1809,1,0.332
1809,2,1.389
1809,3,-1.019
1809,4,-2.439
1809,5,-0.861
1809,6,-0.880
1809,7,-2.262
1809,8,-1.080
1809,9,-1.921
1809,10,-0.320
1809,11,-1.576
1809,12,-1.321
1810,1,-3.101
1810,2,-1.240
1810,3,1.326
1810,4,-0.462
1810,5,-1.501
1810,6,-0.727
1810,7,-2.528
1810,8,-1.263
1810,9,-1.971
1810,10,-1.953
1810,11,-2.144
1810,12,-0.628
1811,1,-0.969
1811,2,-0.180
1811,3,0.228
1811,4,-0.584
1811,5,-1.372
1811,6,-1.386
1811,7,-2.916
1811,8,-1.497
1811,9,-0.832
1811,10,-1.563
1811,11,-0.816
1811,12,-0.857
1812,1,-2.650
1812,2,-1.256
1812,3,-2.726
1812,4,-1.081
1812,5,-1.651
1812,6,-0.367
1812,7,-0.689
1812,8,0.144
1812,9,-0.776
1812,10,-1.243
1812,11,0.036
1812,12,-0.588
1813,1,-2.106
1813,2,0.245
1813,3,-1.329
1813,4,-0.448
1813,5,-0.639
1813,6,-1.079
1813,7,-1.904
1813,8,-0.879
1813,9,-1.260
1813,10,-0.878
1813,11,0.120
1813,12,-0.142
1814,1,-2.485
1814,2,-1.161
1814,3,-2.006
1814,4,-0.879
1814,5,-2.299
1814,6,0.075
1814,7,-2.029
1814,8,-1.018
1814,9,-1.624
1814,10,-2.408
1814,11,0.439
1814,12,1.678
1815,1,-1.575
1815,2,0.195
1815,3,-0.204
1815,4,-0.812
1815,5,-0.350
1815,6,-1.812
1815,7,0.133
1815,8,-0.418
1815,9,-0.085
1815,10,-1.295
1815,11,-1.690
1815,12,-1.203
1816,1,-0.509
1816,2,-2.816
1816,3,-1.522
1816,4,-0.899
1816,5,-0.335
1816,6,-1.735
1816,7,-2.830
1816,8,-1.479
1816,9,-1.570
1816,10,-0.683
1816,11,-0.594
1816,12,-0.195
1817,1,0.641
1817,2,2.332
1817,3,1.724
1817,4,-0.472
1817,5,-1.388
1817,6,-0.729
1817,7,-1.772
1817,8,-1.495
1817,9,-1.336
1817,10,-1.306
1817,11,1.806
1817,12,0.026
1818,1,0.736
1818,2,0.480
1818,3,1.143
1818,4,0.685
1818,5,-1.162
1818,6,0.625
1818,7,-0.234
1818,8,-0.583
1818,9,-0.818
1818,10,-0.514
1818,11,1.368
1818,12,-0.246
1819,1,0.381
1819,2,0.078
1819,3,-0.003
1819,4,0.343
1819,5,-0.505
1819,6,-0.901
1819,7,-0.901
1819,8,-1.474
1819,9,-1.060
1819,10,-0.940
1819,11,-1.784
1819,12,-0.942
1820,1,-1.823
1820,2,-0.975
1820,3,-1.084
1820,4,1.017
1820,5,0.379
1820,6,0.265
1820,7,-0.690
1820,8,-1.024
1820,9,-1.272
1820,10,-2.399
1820,11,-1.788
1820,12,-0.048
1821,1,0.953
1821,2,-0.347
1821,3,0.121
1821,4,-0.818
1821,5,-0.673
1821,6,-0.742
1821,7,-0.247
1821,8,1.132
1821,9,0.913
1821,10,-0.210
1821,11,0.907
1821,12,1.059
1822,1,-0.990
1822,2,0.800
1822,3,2.246
1822,4,0.302
1822,5,0.054
1822,6,1.528
1822,7,0.164
1822,8,-0.560
1822,9,-0.790
1822,10,-1.426
1822,11,-0.380
1822,12,-2.391
1823,1,-0.052
1823,2,0.165
1823,3,-0.792
1823,4,-1.604
1823,5,0.870
1823,6,-1.043
1823,7,-0.503
1823,8,-0.005
1823,9,0.210
1823,10,-2.161
1823,11,-0.141
1823,12,0.368
1824,1,-1.516
1824,2,-0.042
1824,3,-0.356
1824,4,-0.294
1824,5,-0.585
1824,6,-0.685
1824,7,0.894
1824,8,-0.505
1824,9,-0.368
1824,10,-0.523
1824,11,1.598
1824,12,2.107
1825,1,-0.122
1825,2,0.015
1825,3,-0.553
1825,4,0.953
1825,5,-0.366
1825,6,0.551
1825,7,0.315
1825,8,0.414
1825,9,0.748
1825,10,-0.544
1825,11,-1.095
1825,12,-0.055
1826,1,-1.512
1826,2,0.072
1826,3,0.826
1826,4,0.727
1826,5,-0.155
1826,6,0.501
1826,7,0.316
1826,8,0.471
1826,9,-1.020
1826,10,-0.631
1826,11,-0.808
1826,12,-0.503
1827,1,-1.421
1827,2,-1.388
1827,3,0.998
1827,4,1.217
1827,5,-0.079
1827,6,0.102
1827,7,1.070
1827,8,-0.296
1827,9,-0.981
1827,10,-1.144
1827,11,-0.433
1827,12,-0.168
1828,1,0.654
1828,2,-0.252
1828,3,0.620
1828,4,0.452
1828,5,-0.114
1828,6,0.948
1828,7,-1.230
1828,8,-1.197
1828,9,-1.156
1828,10,-0.861
1828,11,0.805
1828,12,1.099
1829,1,-1.245
1829,2,0.055
1829,3,0.230
1829,4,-0.238
1829,5,0.242
1829,6,0.189
1829,7,-0.062
1829,8,-0.153
1829,9,-2.557
1829,10,-2.043
1829,11,0.003
1829,12,-1.806
1830,1,-2.747
1830,2,-0.431
1830,3,1.461
1830,4,1.608
1830,5,0.189
1830,6,-0.747
1830,7,1.151
1830,8,-0.390
1830,9,-1.950
1830,10,-0.129
1830,11,0.634
1830,12,-0.468
1831,1,0.020
1831,2,1.037
1831,3,1.161
1831,4,-0.100
1831,5,0.018
1831,6,1.248
1831,7,-0.022
1831,8,-0.497
1831,9,-1.498
1831,10,-0.036
1831,11,0.223
1831,12,-0.710
1832,1,-1.626
1832,2,-1.639
1832,3,-0.935
1832,4,-0.092
1832,5,0.285
1832,6,-0.141
1832,7,1.000
1832,8,0.042
1832,9,-0.614
1832,10,-0.174
1832,11,-1.140
1832,12,-0.946
1833,1,-0.810
1833,2,0.790
1833,3,-1.898
1833,4,-0.424
1833,5,0.647
1833,6,0.766
1833,7,-1.258
1833,8,-0.785
1833,9,-1.674
1833,10,-1.719
1833,11,0.421
1833,12,0.300
1834,1,0.956
1834,2,-0.086
1834,3,1.172
1834,4,0.932
1834,5,0.593
1834,6,1.341
1834,7,-0.283
1834,8,-0.958
1834,9,0.951
1834,10,0.217
1834,11,0.394
1834,12,0.352
1835,1,0.513
1835,2,0.476
1835,3,-0.005
1835,4,0.430
1835,5,-0.260
1835,6,-0.560
1835,7,0.727
1835,8,-0.544
1835,9,-1.944
1835,10,-1.878
1835,11,-0.944
1835,12,-2.333
1836,1,-0.351
1836,2,-1.333
1836,3,0.307
1836,4,-0.589
1836,5,-1.119
1836,6,1.057
1836,7,1.619
1836,8,0.434
1836,9,-1.954
1836,10,-0.900
1836,11,-0.683
1836,12,-0.646
1837,1,-0.765
1837,2,1.028
1837,3,-2.329
1837,4,-2.348
1837,5,-0.866
1837,6,1.425
1837,7,0.937
1837,8,0.908
1837,9,-1.453
1837,10,-0.518
1837,11,-0.863
1837,12,1.009
1838,1,-1.164
1838,2,-0.416
1838,3,0.175
1838,4,-0.697
1838,5,-0.547
1838,6,0.119
1838,7,0.773
1838,8,1.026
1838,9,-0.934
1838,10,-1.040
1838,11,0.297
1838,12,-1.182
1839,1,-1.829
1839,2,-0.456
1839,3,-0.369
1839,4,-0.018
1839,5,-0.506
1839,6,0.482
1839,7,0.193
1839,8,1.195
1839,9,-1.684
1839,10,-1.795
1839,11,-0.963
1839,12,0.283
1840,1,-0.202
1840,2,-0.779
1840,3,-2.224
1840,4,-1.151
1840,5,0.103
1840,6,2.434
1840,7,0.352
1840,8,0.428
1840,9,-1.515
1840,10,-0.966
1840,11,-0.701
1840,12,-1.941
1841,1,-1.627
1841,2,-0.456
1841,3,0.897
1841,4,-0.315
1841,5,0.380
1841,6,-0.428
1841,7,-0.969
1841,8,0.417
1841,9,-0.480
1841,10,-1.386
1841,11,-0.036
1841,12,-0.613
1842,1,-2.828
1842,2,0.123
1842,3,1.445
1842,4,-1.377
1842,5,0.696
1842,6,2.714
1842,7,0.976
1842,8,0.119
1842,9,-1.413
1842,10,-2.387
1842,11,-1.110
1842,12,-0.337
1843,1,-0.018
1843,2,0.537
1843,3,-0.159
1843,4,0.786
1843,5,-0.490
1843,6,-0.965
1843,7,0.017
1843,8,0.167
1843,9,0.020
1843,10,0.285
1843,11,-1.383
1843,12,0.059
1844,1,-0.784
1844,2,-0.989
1844,3,-0.185
1844,4,0.736
1844,5,-0.677
1844,6,0.848
1844,7,0.727
1844,8,-0.343
1844,9,-0.622
1844,10,-1.420
1844,11,-0.379
1844,12,-1.215
1845,1,-0.526
1845,2,-2.118
1845,3,-0.981
1845,4,-0.270
1845,5,-1.254
1845,6,-0.072
1845,7,-0.724
1845,8,-0.711
1845,9,-0.722
1845,10,-0.614
1845,11,0.184
1845,12,-0.909
1846,1,1.170
1846,2,1.351
1846,3,0.832
1846,4,-0.573
1846,5,0.292
1846,6,2.387
1846,7,1.511
1846,8,0.442
1846,9,0.473
1846,10,-2.394
1846,11,-0.229
1846,12,-2.421
1847,1,0.487
1847,2,-1.292
1847,3,-0.681
1847,4,-0.642
1847,5,0.842
1847,6,0.265
1847,7,0.648
1847,8,-0.256
1847,9,-0.299
1847,10,-0.078
1847,11,-0.147
1847,12,-0.798
1848,1,-3.134
1848,2,0.289
1848,3,-1.219
1848,4,-0.444
1848,5,0.768
1848,6,-0.495
1848,7,0.595
1848,8,0.130
1848,9,-0.481
1848,10,-1.695
1848,11,-1.325
1848,12,0.069
1849,1,0.177
1849,2,0.369
1849,3,-0.479
1849,4,-1.209
1849,5,0.012
1849,6,0.412
1849,7,0.888
1849,8,0.288
1849,9,-1.592
1849,10,-0.629
1849,11,-0.679
1849,12,-0.989
1850,1,-1.418
1850,2,1.356
1850,3,0.304
1850,4,1.691
1850,5,-0.462
1850,6,0.959
1850,7,0.287
1850,8,0.415
1850,9,-0.190
1850,10,-1.256
1850,11,-0.241
1850,12,-0.267
1851,1,-0.266
1851,2,-0.999
1851,3,-0.725
1851,4,0.480
1851,5,-0.348
1851,6,1.120
1851,7,0.103
1851,8,1.265
1851,9,-0.391
1851,10,0.656
1851,11,-1.620
1851,12,0.276
1852,1,0.869
1852,2,-1.064
1852,3,0.445
1852,4,0.648
1852,5,-0.089
1852,6,-0.545
1852,7,0.345
1852,8,-0.250
1852,9,-0.502
1852,10,-0.136
1852,11,1.492
1852,12,1.832
1853,1,0.942
1853,2,-2.912
1853,3,-2.419
1853,4,0.639
1853,5,-2.076
1853,6,-0.664
1853,7,-0.572
1853,8,-0.017
1853,9,-0.697
1853,10,-1.436
1853,11,-0.643
1853,12,-2.082
1854,1,-0.719
1854,2,-0.504
1854,3,0.130
1854,4,0.847
1854,5,-0.631
1854,6,-0.948
1854,7,-0.441
1854,8,0.564
1854,9,1.116
1854,10,-0.132
1854,11,-1.106
1854,12,-1.882
1855,1,-2.297
1855,2,-0.035
1855,3,-1.252
1855,4,-0.543
1855,5,-2.332
1855,6,-1.459
1855,7,-0.761
1855,8,1.526
1855,9,-0.909
1855,10,-1.326
1855,11,-1.459
1855,12,-0.963
1856,1,1.302
1856,2,0.237
1856,3,0.333
1856,4,-0.696
1856,5,-0.526
1856,6,0.548
1856,7,0.671
1856,8,1.059
1856,9,-0.885
1856,10,-0.547
1856,11,-1.199
1856,12,-0.187
1857,1,-1.714
1857,2,-1.148
1857,3,-0.391
1857,4,-0.540
1857,5,-1.397
1857,6,0.507
1857,7,1.381
1857,8,-0.352
1857,9,-0.217
1857,10,-0.626
1857,11,0.599
1857,12,-0.467
1858,1,-2.423
1858,2,-0.182
1858,3,-0.309
1858,4,1.871
1858,5,0.408
1858,6,1.865
1858,7,-0.616
1858,8,-0.367
1858,9,0.330
1858,10,-0.229
1858,11,0.610
1858,12,-0.190
1859,1,-1.636
1859,2,-0.149
1859,3,0.539
1859,4,1.010
1859,5,-1.021
1859,6,-1.150
1859,7,1.622
1859,8,0.638
1859,9,-0.200
1859,10,-1.080
1859,11,-0.360
1859,12,-1.266
1860,1,0.621
1860,2,-3.095
1860,3,-0.852
1860,4,-1.188
1860,5,1.384
1860,6,-0.568
1860,7,-0.762
1860,8,-0.873
1860,9,-2.768
1860,10,0.168
1860,11,0.696
1860,12,0.383
1861,1,-1.617
1861,2,-0.800
1861,3,0.863
1861,4,-0.001
1861,5,0.069
1861,6,-0.198
1861,7,-1.057
1861,8,1.711
1861,9,0.075
1861,10,0.289
1861,11,-0.013
1861,12,-0.430
1862,1,-0.217
1862,2,-0.313
1862,3,0.205
1862,4,0.637
1862,5,-0.190
1862,6,0.429
1862,7,1.207
1862,8,-1.085
1862,9,-1.649
1862,10,0.126
1862,11,-1.645
1862,12,-0.603
1863,1,-0.598
1863,2,-0.386
1863,3,-0.368
1863,4,0.809
1863,5,-0.768
1863,6,0.100
1863,7,0.328
1863,8,0.035
1863,9,-1.353
1863,10,-1.088
1863,11,-0.185
1863,12,-0.725
1864,1,-0.618
1864,2,-0.880
1864,3,-0.542
1864,4,1.096
1864,5,2.424
1864,6,1.579
1864,7,0.214
1864,8,2.064
1864,9,0.121
1864,10,-0.603
1864,11,-0.465
1864,12,-1.593
1865,1,0.449
1865,2,-0.334
1865,3,-1.839
1865,4,1.142
1865,5,-0.253
1865,6,2.094
1865,7,0.166
1865,8,-1.186
1865,9,2.115
1865,10,-0.614
1865,11,-0.252
1865,12,-1.290
1866,1,-0.259
1866,2,0.121
1866,3,-1.682
1866,4,0.269
1866,5,-0.251
1866,6,-0.588
1866,7,-0.815
1866,8,0.585
1866,9,-1.318
1866,10,-0.375
1866,11,1.441
1866,12,1.261
1867,1,0.782
1867,2,1.891
1867,3,0.279
1867,4,1.912
1867,5,-0.453
1867,6,1.332
1867,7,-0.843
1867,8,-0.386
1867,9,-0.379
1867,10,-0.793
1867,11,0.314
1867,12,-1.511
1868,1,-0.557
1868,2,0.265
1868,3,0.896
1868,4,0.931
1868,5,1.951
1868,6,2.817
1868,7,-0.079
1868,8,-0.144
1868,9,-1.188
1868,10,-1.721
1868,11,-0.665
1868,12,2.437
1869,1,0.535
1869,2,0.958
1869,3,-2.093
1869,4,0.839
1869,5,-1.086
1869,6,0.356
1869,7,0.241
1869,8,0.653
1869,9,-0.191
1869,10,-0.323
1869,11,-0.580
1869,12,-1.456
1870,1,-1.888
1870,2,-0.243
1870,3,0.245
1870,4,1.690
1870,5,1.663
1870,6,3.034
1870,7,1.198
1870,8,-0.704
1870,9,0.705
1870,10,0.640
1870,11,-1.153
1870,12,-1.534
1871,1,-2.653
1871,2,1.101
1871,3,0.194
1871,4,2.166
1871,5,0.457
1871,6,-1.505
1871,7,0.056
1871,8,0.371
1871,9,-1.538
1871,10,-0.122
1871,11,-0.593
1871,12,-2.789
1872,1,0.332
1872,2,0.509
1872,3,0.190
1872,4,-0.160
1872,5,-1.743
1872,6,0.632
1872,7,-0.403
1872,8,0.414
1872,9,-0.364
1872,10,-3.229
1872,11,-0.644
1872,12,-0.967
1873,1,0.190
1873,2,-1.490
1873,3,-0.967
1873,4,-0.765
1873,5,1.377
1873,6,0.311
1873,7,0.377
1873,8,0.607
1873,9,-0.074
1873,10,-1.396
1873,11,-0.303
1873,12,-1.203
1874,1,0.220
1874,2,0.246
1874,3,0.517
1874,4,0.737
1874,5,0.025
1874,6,-0.767
1874,7,0.193
1874,8,0.640
